season,notes,date_signed,date_declared,sort_order,player_id,player_full_name,player_link,original_team_id,original_team_name,original_team_link,new_team_id,new_team_name,new_team_link,position_code,position_name,position_type,position_abbreviation,signed_year
2012,Minor league contract,2013-02-13,2012-10-29,NA,276346,Brandon Inge,/api/v1/people/276346,133,Oakland Athletics,/api/v1/teams/133,134,Pittsburgh Pirates,/api/v1/teams/134,5,Third Base,Infielder,3B,2013
2012,Minor league contract,2012-12-19,2012-11-03,NA,448170,Travis Ishikawa,/api/v1/people/448170,158,Milwaukee Brewers,/api/v1/teams/158,110,Baltimore Orioles,/api/v1/teams/110,3,First Base,Infielder,1B,2012
2012,Retired,NA,2012-10-29,NA,116414,Jason Isringhausen,/api/v1/people/116414,108,Los Angeles Angels,/api/v1/teams/108,NA,NA,/api/v1/teams/null,E,Relief Pitcher,Pitcher,RP,NA
2012,Minor league contract,2013-01-09,2012-08-20,NA,285131,Cesar Izturis,/api/v1/people/285131,120,Washington Nationals,/api/v1/teams/120,113,Cincinnati Reds,/api/v1/teams/113,I,Infield,Infielder,IF,2013
2012,Three years with a club option for 2016,2012-11-08,2012-11-02,NA,430895,Maicer Izturis,/api/v1/people/430895,108,Los Angeles Angels,/api/v1/teams/108,141,Toronto Blue Jays,/api/v1/teams/141,5,Third Base,Infielder,3B,2012
2012,Four-year contract,2013-01-02,2012-11-02,NA,429719,Edwin Jackson,/api/v1/people/429719,120,Washington Nationals,/api/v1/teams/120,112,Chicago Cubs,/api/v1/teams/112,S,Starting Pitcher,Pitcher,SP,2013
2012,Minor league contract,2012-12-20,2012-10-30,NA,408312,Mike Jacobs,/api/v1/people/408312,109,Arizona Diamondbacks,/api/v1/teams/109,136,Seattle Mariners,/api/v1/teams/136,3,First Base,Infielder,1B,2012
2012,Traded for cash,2012-11-08,2012-11-08,NA,502026,Jeremy Jeffress,/api/v1/people/502026,118,Kansas City Royals,/api/v1/teams/118,141,Toronto Blue Jays,/api/v1/teams/141,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2012-12-11,2012-11-02,NA,455921,Luis Jimenez,/api/v1/people/455921,136,Seattle Mariners,/api/v1/teams/136,141,Toronto Blue Jays,/api/v1/teams/141,3,First Base,Infielder,1B,2012
2012,Club option exercised,2012-10-31,2012-10-31,NA,434622,Ubaldo Jiménez,/api/v1/people/434622,114,Cleveland Indians,/api/v1/teams/114,114,Cleveland Indians,/api/v1/teams/114,S,Starting Pitcher,Pitcher,SP,2012
2012,Traded with Justin Upton for five players,2013-01-24,2013-01-24,NA,453400,Chris Johnson,/api/v1/people/453400,109,Arizona Diamondbacks,/api/v1/teams/109,144,Atlanta Braves,/api/v1/teams/144,5,Third Base,Infielder,3B,2013
2012,One-year deal with optional second season.,2012-12-06,2012-10-29,NA,407862,Reed Johnson,/api/v1/people/407862,144,Atlanta Braves,/api/v1/teams/144,144,Atlanta Braves,/api/v1/teams/144,O,Outfield,Outfielder,OF,2012
2012,One-year contract,2013-02-05,2012-11-02,NA,430637,Kelly Johnson,/api/v1/people/430637,141,Toronto Blue Jays,/api/v1/teams/141,139,Tampa Bay Rays,/api/v1/teams/139,4,Second Base,Infielder,2B,2013
2012,Part of big trade,2012-11-19,2012-11-19,NA,435178,Josh Johnson,/api/v1/people/435178,146,Miami Marlins,/api/v1/teams/146,141,Toronto Blue Jays,/api/v1/teams/141,S,Starting Pitcher,Pitcher,SP,2012
2012,Announced retirement,NA,2012-11-02,NA,276376,Nick Johnson,/api/v1/people/276376,110,Baltimore Orioles,/api/v1/teams/110,NA,NA,/api/v1/teams/null,3,First Base,Infielder,1B,NA
2012,Minor league contract,2012-11-12,2012-10-16,NA,453531,Rob Johnson,/api/v1/people/453531,121,New York Mets,/api/v1/teams/121,138,St. Louis Cardinals,/api/v1/teams/138,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-01-31,2012-11-30,NA,430681,Dan Johnson,/api/v1/people/430681,145,Chicago White Sox,/api/v1/teams/145,147,New York Yankees,/api/v1/teams/147,3,First Base,Infielder,1B,2012
2012,Signed with the JPL Rakuten Golden Eagles,2012-12-07,2012-10-29,NA,116662,Andruw Jones,/api/v1/people/116662,147,New York Yankees,/api/v1/teams/147,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,2012
2012,Minor league contract,2013-02-15,2012-11-30,NA,457453,Jair Jurrjens,/api/v1/people/457453,144,Atlanta Braves,/api/v1/teams/144,110,Baltimore Orioles,/api/v1/teams/110,S,Starting Pitcher,Pitcher,SP,2013
2012,Minor league contract,2012-11-17,2012-11-02,NA,451500,Kila Ka'aihue,/api/v1/people/451500,133,Oakland Athletics,/api/v1/teams/133,109,Arizona Diamondbacks,/api/v1/teams/109,3,First Base,Infielder,1B,2012
2012,One-year contract,2013-01-17,2012-11-30,NA,444371,Jeff Karstens,/api/v1/people/444371,134,Pittsburgh Pirates,/api/v1/teams/134,134,Pittsburgh Pirates,/api/v1/teams/134,S,Starting Pitcher,Pitcher,SP,2013
2012,Minor league contract,2013-03-02,2012-10-24,NA,493128,Munenori Kawasaki,/api/v1/people/493128,136,Seattle Mariners,/api/v1/teams/136,141,Toronto Blue Jays,/api/v1/teams/141,6,Shortstop,Infielder,SS,2013
2012,Minor league contract,2013-01-14,2012-11-02,NA,400290,Austin Kearns,/api/v1/people/400290,146,Miami Marlins,/api/v1/teams/146,146,Miami Marlins,/api/v1/teams/146,O,Outfield,Outfielder,OF,2013
2012,Minor league contract,2013-01-16,2012-10-31,NA,430603,Don Kelly,/api/v1/people/430603,116,Detroit Tigers,/api/v1/teams/116,116,Detroit Tigers,/api/v1/teams/116,O,Outfield,Outfielder,OF,2013
2012,NA,NA,2012-10-29,NA,150456,Adam Kennedy,/api/v1/people/150456,119,Los Angeles Dodgers,/api/v1/teams/119,NA,NA,/api/v1/teams/null,I,Infield,Infielder,IF,NA
2012,Three-year contract,2012-12-10,2012-10-29,NA,433898,Jeff Keppinger,/api/v1/people/433898,139,Tampa Bay Rays,/api/v1/teams/139,145,Chicago White Sox,/api/v1/teams/145,I,Infield,Infielder,IF,2012
2012,Minor league contract,2012-11-12,2012-10-05,NA,445090,Bobby Korecky,/api/v1/people/445090,141,Toronto Blue Jays,/api/v1/teams/141,141,Toronto Blue Jays,/api/v1/teams/141,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2013-02-15,2012-11-02,NA,425773,Casey Kotchman,/api/v1/people/425773,114,Cleveland Indians,/api/v1/teams/114,146,Miami Marlins,/api/v1/teams/146,3,First Base,Infielder,1B,2013
2012,One-year contract,2012-11-21,2012-10-29,NA,493133,Hiroki Kuroda,/api/v1/people/493133,147,New York Yankees,/api/v1/teams/147,147,New York Yankees,/api/v1/teams/147,S,Starting Pitcher,Pitcher,SP,2012
2012,Signed with the JPL Softbank Hawks,2012-11-21,2012-11-21,NA,445933,Bryan LaHair,/api/v1/people/445933,112,Chicago Cubs,/api/v1/teams/112,NA,NA,/api/v1/teams/null,3,First Base,Infielder,1B,2012
2012,Minor league contract,2012-12-27,2012-10-05,NA,444836,Aaron Laffey,/api/v1/people/444836,141,Toronto Blue Jays,/api/v1/teams/141,121,New York Mets,/api/v1/teams/121,S,Starting Pitcher,Pitcher,SP,2012
2012,Two-year contract,2012-11-16,2012-11-02,NA,408042,Gerald Laird,/api/v1/people/408042,116,Detroit Tigers,/api/v1/teams/116,144,Atlanta Braves,/api/v1/teams/144,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-11-14,2012-11-02,NA,503351,Blake Lalli,/api/v1/people/503351,133,Oakland Athletics,/api/v1/teams/133,158,Milwaukee Brewers,/api/v1/teams/158,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-12-18,2012-10-04,NA,407798,Ryan Langerhans,/api/v1/people/407798,108,Los Angeles Angels,/api/v1/teams/108,141,Toronto Blue Jays,/api/v1/teams/141,O,Outfield,Outfielder,OF,2012
2012,One-year contract,2012-12-18,2012-11-30,NA,458709,John Lannan,/api/v1/people/458709,120,Washington Nationals,/api/v1/teams/120,143,Philadelphia Phillies,/api/v1/teams/143,S,Starting Pitcher,Pitcher,SP,2012
2012,Three years with a vesting option for 2016,2012-10-30,2012-10-29,NA,434181,Brandon League,/api/v1/people/434181,119,Los Angeles Dodgers,/api/v1/teams/119,119,Los Angeles Dodgers,/api/v1/teams/119,E,Relief Pitcher,Pitcher,RP,2012
2012,NA,NA,2012-11-02,NA,150324,Carlos Lee,/api/v1/people/150324,146,Miami Marlins,/api/v1/teams/146,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,NA
2012,One-year contract,2012-11-02,2012-10-29,NA,407890,Colby Lewis,/api/v1/people/407890,140,Texas Rangers,/api/v1/teams/140,140,Texas Rangers,/api/v1/teams/140,S,Starting Pitcher,Pitcher,SP,2012
2012,Minor league free agent,NA,2012-10-19,NA,430930,Fred Lewis,/api/v1/people/430930,121,New York Mets,/api/v1/teams/121,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,NA
2012,Announced retirement,2012-12-03,2012-06-25,NA,400058,Brad Lidge,/api/v1/people/400058,120,Washington Nationals,/api/v1/teams/120,NA,NA,/api/v1/teams/null,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2013-01-10,2012-11-26,NA,452121,Brent Lillibridge,/api/v1/people/452121,114,Cleveland Indians,/api/v1/teams/114,112,Chicago Cubs,/api/v1/teams/112,I,Infield,Infielder,IF,2013
2012,Traded with Lisalverto Bonilla for Michael Young,2012-12-09,2012-12-09,NA,458676,Josh Lindblom,/api/v1/people/458676,143,Philadelphia Phillies,/api/v1/teams/143,140,Texas Rangers,/api/v1/teams/140,1,Pitcher,Pitcher,P,2012
2012,One year with a club option for 2014,2013-01-25,2012-10-31,NA,434637,Matt Lindstrom,/api/v1/people/434637,109,Arizona Diamondbacks,/api/v1/teams/109,145,Chicago White Sox,/api/v1/teams/145,E,Relief Pitcher,Pitcher,RP,2013
2012,One-year contract,2013-02-08,2012-11-02,NA,434538,Francisco Liriano,/api/v1/people/434538,145,Chicago White Sox,/api/v1/teams/145,134,Pittsburgh Pirates,/api/v1/teams/134,S,Starting Pitcher,Pitcher,SP,2013
2012,Minor league contract,2013-02-12,2012-11-02,NA,434180,Kameron Loe,/api/v1/people/434180,158,Milwaukee Brewers,/api/v1/teams/158,136,Seattle Mariners,/api/v1/teams/136,E,Relief Pitcher,Pitcher,RP,2013
2012,"<a href=""/news/article.jsp?ymd=20121203&content_id=40498038&vkey=news_mlb&c_id=mlb"">One-year contract</a>",2012-12-06,2012-11-02,NA,425766,James Loney,/api/v1/people/425766,111,Boston Red Sox,/api/v1/teams/111,139,Tampa Bay Rays,/api/v1/teams/139,3,First Base,Infielder,1B,2012
2012,Minor league contract,2013-01-12,2012-11-02,NA,150438,Rodrigo Lopez,/api/v1/people/150438,112,Chicago Cubs,/api/v1/teams/112,143,Philadelphia Phillies,/api/v1/teams/143,E,Relief Pitcher,Pitcher,RP,2013
2012,Signed with the Yomiuri Giants of Japan's Central League,2013-01-07,2012-11-02,NA,430946,Jose Lopez,/api/v1/people/430946,145,Chicago White Sox,/api/v1/teams/145,NA,NA,/api/v1/teams/null,5,Third Base,Infielder,3B,2013
2012,Traded for Alex White and a minor leaguer,2012-12-04,2012-12-04,NA,446641,Wilton Lopez,/api/v1/people/446641,117,Houston Astros,/api/v1/teams/117,115,Colorado Rockies,/api/v1/teams/115,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2012-12-09,2012-11-02,NA,400076,Shane Loux,/api/v1/people/400076,137,San Francisco Giants,/api/v1/teams/137,137,San Francisco Giants,/api/v1/teams/137,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2013-03-10,2012-11-02,NA,117955,Derek Lowe,/api/v1/people/117955,147,New York Yankees,/api/v1/teams/147,140,Texas Rangers,/api/v1/teams/140,E,Relief Pitcher,Pitcher,RP,2013
2012,Minor league contract,2013-02-08,2012-11-02,NA,450275,Mark Lowe,/api/v1/people/450275,140,Texas Rangers,/api/v1/teams/140,119,Los Angeles Dodgers,/api/v1/teams/119,E,Relief Pitcher,Pitcher,RP,2013
2012,"Traded with Fernando Rodriguez for Chris Carter, RHP Brad Peacock and Max Stassi",2013-02-04,2013-02-04,NA,476704,Jed Lowrie,/api/v1/people/476704,117,Houston Astros,/api/v1/teams/117,133,Oakland Athletics,/api/v1/teams/133,6,Shortstop,Infielder,SS,2013
2012,Two years with a mutual option for 2015,2012-12-10,2012-10-31,NA,407886,Ryan Ludwick,/api/v1/people/407886,113,Cincinnati Reds,/api/v1/teams/113,113,Cincinnati Reds,/api/v1/teams/113,O,Outfield,Outfielder,OF,2012
2012,Minor league free agent,NA,2012-11-02,NA,425659,Hector Luna,/api/v1/people/425659,134,Pittsburgh Pirates,/api/v1/teams/134,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,NA
2012,One-year contract,2013-02-10,2012-10-29,NA,407193,Brandon Lyon,/api/v1/people/407193,141,Toronto Blue Jays,/api/v1/teams/141,121,New York Mets,/api/v1/teams/121,E,Relief Pitcher,Pitcher,RP,2013
2012,Unsigned at the end of spring training,NA,2012-11-02,NA,213680,Mike MacDougal,/api/v1/people/213680,120,Washington Nationals,/api/v1/teams/120,NA,NA,/api/v1/teams/null,E,Relief Pitcher,Pitcher,RP,NA
2012,Club option exercised,2012-10-30,2012-10-30,NA,430904,Paul Maholm,/api/v1/people/430904,144,Atlanta Braves,/api/v1/teams/144,144,Atlanta Braves,/api/v1/teams/144,S,Starting Pitcher,Pitcher,SP,2012
2012,Minor league contract,2012-10-31,2012-10-04,NA,430574,Mitch Maier,/api/v1/people/430574,118,Kansas City Royals,/api/v1/teams/118,111,Boston Red Sox,/api/v1/teams/111,O,Outfield,Outfielder,OF,2012
2012,Minor league contract,2012-10-24,2012-10-15,NA,430961,Carlos Maldonado,/api/v1/people/430961,120,Washington Nationals,/api/v1/teams/120,120,Washington Nationals,/api/v1/teams/120,2,Catcher,Catcher,C,2012
2012,Minor league contract,2013-02-15,2012-11-02,NA,476011,Matt Maloney,/api/v1/people/476011,142,Minnesota Twins,/api/v1/teams/142,111,Boston Red Sox,/api/v1/teams/111,E,Relief Pitcher,Pitcher,RP,2013
2012,Minor league contract,2012-11-17,2012-11-02,NA,453249,Jeff Manship,/api/v1/people/453249,142,Minnesota Twins,/api/v1/teams/142,115,Colorado Rockies,/api/v1/teams/115,E,Relief Pitcher,Pitcher,RP,2012
2012,One-year contract,2013-01-30,2012-10-29,NA,451788,Shaun Marcum,/api/v1/people/451788,158,Milwaukee Brewers,/api/v1/teams/158,121,New York Mets,/api/v1/teams/121,S,Starting Pitcher,Pitcher,SP,2013
2012,"<a href=""/news/article.jsp?ymd=20121203&content_id=40498322&vkey=news_mlb&c_id=mlb"">One-year contract</a>",2012-12-03,2012-10-29,NA,150302,Jason Marquis,/api/v1/people/150302,135,San Diego Padres,/api/v1/teams/135,135,San Diego Padres,/api/v1/teams/135,S,Starting Pitcher,Pitcher,SP,2012
2012,Two-year contract,2012-11-30,2012-11-02,NA,431145,Russell Martin,/api/v1/people/431145,147,New York Yankees,/api/v1/teams/147,134,Pittsburgh Pirates,/api/v1/teams/134,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-12-14,2012-10-25,NA,458155,Joe Martinez,/api/v1/people/458155,109,Arizona Diamondbacks,/api/v1/teams/109,114,Cleveland Indians,/api/v1/teams/114,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract - Released during spring training,2013-01-23,2012-10-30,NA,458628,Joe Mather,/api/v1/people/458628,112,Chicago Cubs,/api/v1/teams/112,143,Philadelphia Phillies,/api/v1/teams/143,O,Outfield,Outfielder,OF,2013
2012,Part of big trade,2012-11-19,2012-11-19,NA,425772,Jeff Mathis,/api/v1/people/425772,141,Toronto Blue Jays,/api/v1/teams/141,146,Miami Marlins,/api/v1/teams/146,2,Catcher,Catcher,C,2012
2012,Announced retirement,2012-12-27,2012-08-01,NA,425686,Hideki Matsui,/api/v1/people/425686,139,Tampa Bay Rays,/api/v1/teams/139,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,2012
2012,Minor league contract,2013-02-13,2012-10-29,NA,493137,Daisuke Matsuzaka,/api/v1/people/493137,111,Boston Red Sox,/api/v1/teams/111,114,Cleveland Indians,/api/v1/teams/114,S,Starting Pitcher,Pitcher,SP,2013
2012,Traded with Vance Worley to Twins for Ben Revere,2012-12-06,2012-12-06,NA,543507,Trevor May,/api/v1/people/543507,143,Philadelphia Phillies,/api/v1/teams/143,142,Minnesota Twins,/api/v1/teams/142,1,Pitcher,Pitcher,P,2012
2012,Minor league contract,2012-10-31,2012-10-12,NA,446474,Edwin Maysonet,/api/v1/people/446474,158,Milwaukee Brewers,/api/v1/teams/158,112,Chicago Cubs,/api/v1/teams/112,6,Shortstop,Infielder,SS,2012
2012,Club option exercised,2012-10-30,2012-10-30,NA,435263,Brian McCann,/api/v1/people/435263,144,Atlanta Braves,/api/v1/teams/144,144,Atlanta Braves,/api/v1/teams/144,2,Catcher,Catcher,C,2012
2012,Two-year contract,2012-12-11,2012-10-29,NA,435221,Brandon McCarthy,/api/v1/people/435221,133,Oakland Athletics,/api/v1/teams/133,109,Arizona Diamondbacks,/api/v1/teams/109,S,Starting Pitcher,Pitcher,SP,2012
2012,Minor league contract,2013-01-15,2012-11-13,NA,449072,Kyle McClellan,/api/v1/people/449072,138,St. Louis Cardinals,/api/v1/teams/138,140,Texas Rangers,/api/v1/teams/140,E,Relief Pitcher,Pitcher,RP,2013
2012,Minor league contract,2012-12-11,2012-11-02,NA,501873,Mike McClendon,/api/v1/people/501873,158,Milwaukee Brewers,/api/v1/teams/158,115,Colorado Rockies,/api/v1/teams/115,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2013-01-10,2012-10-05,NA,150021,Darnell McDonald,/api/v1/people/150021,147,New York Yankees,/api/v1/teams/147,112,Chicago Cubs,/api/v1/teams/112,O,Outfield,Outfielder,OF,2013
2012,Signed with the Rakuten Golden Eagles of the JPL,2012-12-21,2012-10-30,NA,431171,Casey McGehee,/api/v1/people/431171,147,New York Yankees,/api/v1/teams/147,NA,NA,/api/v1/teams/null,I,Infield,Infielder,IF,2012
2012,One-year contract,2012-12-13,2012-11-02,NA,434661,Nate McLouth,/api/v1/people/434661,110,Baltimore Orioles,/api/v1/teams/110,110,Baltimore Orioles,/api/v1/teams/110,O,Outfield,Outfielder,OF,2012
2012,Minor league contract,2012-12-06,2012-10-04,NA,457425,Evan Meek,/api/v1/people/457425,134,Pittsburgh Pirates,/api/v1/teams/134,140,Texas Rangers,/api/v1/teams/140,E,Relief Pitcher,Pitcher,RP,2012
2012,"Traded with Ivan De Jesus, Stolmy Pimentel and Jerry Sands for Joel Hanrahan and Brock Holt",2012-12-26,2012-12-26,NA,453343,Mark Melancon,/api/v1/people/453343,111,Boston Red Sox,/api/v1/teams/111,134,Pittsburgh Pirates,/api/v1/teams/134,E,Relief Pitcher,Pitcher,RP,2012
2012,Claimed off waivers,2012-11-30,2012-11-30,NA,461848,Jim Miller,/api/v1/people/461848,133,Oakland Athletics,/api/v1/teams/133,147,New York Yankees,/api/v1/teams/147,E,Relief Pitcher,Pitcher,RP,2012
2012,Announced retirement,NA,2012-11-02,NA,119154,Kevin Millwood,/api/v1/people/119154,136,Seattle Mariners,/api/v1/teams/136,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
2012,Club option exercised,2012-10-31,2012-10-31,NA,150040,José Molina,/api/v1/people/150040,139,Tampa Bay Rays,/api/v1/teams/139,139,Tampa Bay Rays,/api/v1/teams/139,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-11-29,2012-11-21,NA,445599,Scott Moore,/api/v1/people/445599,117,Houston Astros,/api/v1/teams/117,133,Oakland Athletics,/api/v1/teams/133,I,Infield,Infielder,IF,2012
2012,Traded for Jason Vargas,2012-12-19,2012-12-19,NA,434778,Kendrys Morales,/api/v1/people/434778,108,Los Angeles Angels,/api/v1/teams/108,136,Seattle Mariners,/api/v1/teams/136,3,First Base,Infielder,1B,2012
2012,Signed with Yokohama of Japan's Central League.,2013-01-24,2012-11-02,NA,460579,Nyjer Morgan,/api/v1/people/460579,158,Milwaukee Brewers,/api/v1/teams/158,NA,NA,/api/v1/teams/null,O,Outfield,Outfielder,OF,2013
2012,Minor league free agent,NA,2012-10-26,NA,400291,Dustin Moseley,/api/v1/people/400291,135,San Diego Padres,/api/v1/teams/135,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
2012,NA,NA,2012-10-29,NA,150407,Guillermo Mota,/api/v1/people/150407,137,San Francisco Giants,/api/v1/teams/137,NA,NA,/api/v1/teams/null,E,Relief Pitcher,Pitcher,RP,NA
2012,Released,NA,2012-07-05,NA,119469,Jamie Moyer,/api/v1/people/119469,141,Toronto Blue Jays,/api/v1/teams/141,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
2012,Minor league contract,2013-01-15,2012-11-30,NA,493247,Peter Moylan,/api/v1/people/493247,144,Atlanta Braves,/api/v1/teams/144,119,Los Angeles Dodgers,/api/v1/teams/119,E,Relief Pitcher,Pitcher,RP,2013
2012,Minor league contract - Released at end of spring training,2012-12-17,2012-10-17,NA,430906,Donnie Murphy,/api/v1/people/430906,146,Miami Marlins,/api/v1/teams/146,158,Milwaukee Brewers,/api/v1/teams/158,I,Infield,Infielder,IF,2012
2012,One year with a club option for 2014,2013-01-04,2012-10-30,NA,408206,Brett Myers,/api/v1/people/408206,145,Chicago White Sox,/api/v1/teams/145,114,Cleveland Indians,/api/v1/teams/114,E,Relief Pitcher,Pitcher,RP,2013
2012,"Traded to Rays with three others for James Shields, Wade Davis.",2012-12-10,NA,NA,571976,Wil Myers,/api/v1/people/571976,118,Kansas City Royals,/api/v1/teams/118,139,Tampa Bay Rays,/api/v1/teams/139,9,Outfielder,Outfielder,RF,2012
2012,Minor league contract,2012-12-14,2012-10-29,NA,294558,Xavier Nady,/api/v1/people/294558,137,San Francisco Giants,/api/v1/teams/137,118,Kansas City Royals,/api/v1/teams/118,O,Outfield,Outfielder,OF,2012
2012,Traded for Jhondaniel Medina,2012-11-30,2012-11-30,NA,501605,Yamaico Navarro,/api/v1/people/501605,134,Pittsburgh Pirates,/api/v1/teams/134,110,Baltimore Orioles,/api/v1/teams/110,O,Outfield,Outfielder,OF,2012
2012,One-year contract,2012-11-16,2012-11-02,NA,425900,Dioner Navarro,/api/v1/people/425900,113,Cincinnati Reds,/api/v1/teams/113,112,Chicago Cubs,/api/v1/teams/112,2,Catcher,Catcher,C,2012
2012,Minor league contract,2012-11-07,2012-11-02,NA,435081,Mike Nickeas,/api/v1/people/435081,121,New York Mets,/api/v1/teams/121,121,New York Mets,/api/v1/teams/121,2,Catcher,Catcher,C,2012
2012,One-year contract,2012-12-06,2012-11-30,NA,408242,Wil Nieves,/api/v1/people/408242,109,Arizona Diamondbacks,/api/v1/teams/109,109,Arizona Diamondbacks,/api/v1/teams/109,2,Catcher,Catcher,C,2012
2012,"Traded to Rays with three others for James Shields, Wade Davis.",2012-12-10,NA,NA,543606,Jake Odorizzi,/api/v1/people/543606,118,Kansas City Royals,/api/v1/teams/118,139,Tampa Bay Rays,/api/v1/teams/139,1,Pitcher,Pitcher,P,2012
2012,Minor league contract,2013-01-07,2012-10-08,NA,456027,Ross Ohlendorf,/api/v1/people/456027,135,San Diego Padres,/api/v1/teams/135,120,Washington Nationals,/api/v1/teams/120,S,Starting Pitcher,Pitcher,SP,2013
2012,Minor league contract - Released during spring training,2013-02-11,2012-11-02,NA,349193,Will Ohman,/api/v1/people/349193,113,Cincinnati Reds,/api/v1/teams/113,120,Washington Nationals,/api/v1/teams/120,E,Relief Pitcher,Pitcher,RP,2013
2012,Club option exercised,2012-10-31,2012-10-31,NA,119984,Darren Oliver,/api/v1/people/119984,141,Toronto Blue Jays,/api/v1/teams/141,141,Toronto Blue Jays,/api/v1/teams/141,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2013-02-01,2012-10-24,NA,400018,Miguel Olivo,/api/v1/people/400018,136,Seattle Mariners,/api/v1/teams/136,113,Cincinnati Reds,/api/v1/teams/113,2,Catcher,Catcher,C,2013
2012,Minor league contract,2012-12-09,2012-10-10,NA,408232,Ray Olmedo,/api/v1/people/408232,145,Chicago White Sox,/api/v1/teams/145,142,Minnesota Twins,/api/v1/teams/142,5,Third Base,Infielder,3B,2012
2012,Minor league contract - Released during spring training,2012-10-24,2012-10-04,NA,457796,Garrett Olson,/api/v1/people/457796,121,New York Mets,/api/v1/teams/121,133,Oakland Athletics,/api/v1/teams/133,E,Relief Pitcher,Pitcher,RP,2012
2012,Unsigned at end of spring training,NA,2012-10-29,NA,400061,Roy Oswalt,/api/v1/people/400061,140,Texas Rangers,/api/v1/teams/140,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
2012,Minor league contract - Released at end of spring training,2013-01-31,2012-10-29,NA,407489,Lyle Overbay,/api/v1/people/407489,144,Atlanta Braves,/api/v1/teams/144,111,Boston Red Sox,/api/v1/teams/111,3,First Base,Infielder,1B,2013
2012,Minor league contract,2013-01-22,2012-10-29,NA,434663,Juan Carlos Oviedo,/api/v1/people/434663,146,Miami Marlins,/api/v1/teams/146,139,Tampa Bay Rays,/api/v1/teams/139,E,Relief Pitcher,Pitcher,RP,2013
2012,Minor league contract,2013-02-15,2012-10-25,NA,452249,Micah Owings,/api/v1/people/452249,135,San Diego Padres,/api/v1/teams/135,120,Washington Nationals,/api/v1/teams/120,E,Relief Pitcher,Pitcher,RP,2013
2012,Signed with the JPL Fukuoka SoftBank Hawks.,2013-01-16,2012-11-02,NA,218894,Vicente Padilla,/api/v1/people/218894,111,Boston Red Sox,/api/v1/teams/111,NA,NA,/api/v1/teams/null,E,Relief Pitcher,Pitcher,RP,2013
2012,Four-year contract,2012-12-10,2012-11-02,NA,434636,Ángel Pagán,/api/v1/people/434636,137,San Francisco Giants,/api/v1/teams/137,137,San Francisco Giants,/api/v1/teams/137,O,Outfield,Outfielder,OF,2012
2012,Minor league contract,2012-12-18,2012-10-10,NA,461212,Matt Palmer,/api/v1/people/461212,135,San Diego Padres,/api/v1/teams/135,119,Los Angeles Dodgers,/api/v1/teams/119,E,Relief Pitcher,Pitcher,RP,2012
2012,Minor league contract,2012-11-07,2012-11-02,NA,453284,Blake Parker,/api/v1/people/453284,112,Chicago Cubs,/api/v1/teams/112,112,Chicago Cubs,/api/v1/teams/112,E,Relief Pitcher,Pitcher,RP,2012
2012,One-year contract,2013-02-01,2012-11-30,NA,448159,Manny Parra,/api/v1/people/448159,158,Milwaukee Brewers,/api/v1/teams/158,113,Cincinnati Reds,/api/v1/teams/113,E,Relief Pitcher,Pitcher,RP,2013
2012,Traded with Andrew Werner for Tyson Ross and a minor leaguer,2012-11-16,2012-11-16,NA,519107,Andy Parrino,/api/v1/people/519107,135,San Diego Padres,/api/v1/teams/135,133,Oakland Athletics,/api/v1/teams/133,6,Shortstop,Infielder,SS,2012
2012,NA,NA,NA,NA,456102,David Pauley,/api/v1/people/456102,136,Seattle Mariners,/api/v1/teams/136,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
2012,Minor league contract - Released at end of spring training,2013-01-25,2012-10-15,NA,425661,Ronny Paulino,/api/v1/people/425661,110,Baltimore Orioles,/api/v1/teams/110,136,Seattle Mariners,/api/v1/teams/136,2,Catcher,Catcher,C,2013
2012,NA,NA,2012-11-02,NA,134321,Carl Pavano,/api/v1/people/134321,142,Minnesota Twins,/api/v1/teams/142,NA,NA,/api/v1/teams/null,S,Starting Pitcher,Pitcher,SP,NA
